Order_ID,Expected_Delivery_Date,Actual_Delivery_Date,Delay_Days,Delivery_Status
ORD00480,2024-03-29,2024-03-31,2.0,Late
ORD00481,2024-02-02,2024-01-31,-2.0,On-Time
ORD00482,2024-01-31,2024-02-02,2.0,Late
ORD00483,2024-03-01,2024-02-28,-2.0,On-Time
ORD00484,2024-05-02,2024-05-01,-1.0,On-Time
ORD00485,2024-01-28,2024-01-25,-3.0,On-Time
ORD00486,2024-06-03,2024-06-04,1.0,Late
ORD00487,2024-04-14,2024-04-08,-6.0,On-Time
ORD00488,2024-02-29,2024-02-29,0.0,On-Time
ORD00489,2024-01-11,2024-01-07,-4.0,On-Time
ORD00490,2024-04-28,2024-04-28,0.0,On-Time
ORD00491,2024-04-13,2024-04-13,0.0,On-Time
ORD00492,2024-01-22,2024-01-22,0.0,On-Time
ORD00493,2024-03-18,2024-03-15,-3.0,On-Time
ORD00494,2024-01-31,2024-01-31,0.0,On-Time
ORD00495,2024-04-28,2024-04-27,-1.0,On-Time
ORD00496,2024-04-11,2024-04-15,4.0,Late
ORD00497,2024-02-24,2024-02-20,-4.0,On-Time
ORD00498,2024-02-23,2024-02-16,-7.0,On-Time
ORD00499,2024-04-16,2024-04-16,0.0,On-Time
ORD00500,2024-05-19,2024-05-16,,On-Time
ORD00501,2024-05-31,2024-05-26,-5.0,On-Time
ORD00502,2024-03-22,2024-03-24,2.0,Late
ORD00503,2024-01-24,2024-01-21,,On-Time
ORD00504,2024-01-26,2024-01-29,3.0,Late
ORD00505,2024-01-15,2024-01-17,2.0,Late
ORD00506,2024-03-03,2024-03-03,0.0,On-Time
ORD00507,2024-04-17,2024-04-10,-7.0,On-Time
ORD00508,2024-01-13,2024-01-14,1.0,Late
ORD00509,2024-03-12,2024-03-15,3.0,Late
ORD00510,2024-03-03,2024-02-28,-4.0,On-Time
ORD00511,2024-01-22,2024-01-16,-6.0,On-Time
ORD00512,2024-05-10,2024-05-06,-4.0,On-Time
ORD00513,2024-01-15,2024-01-17,2.0,Late
ORD00514,2024-03-08,2024-03-04,-4.0,On-Time
ORD00515,2024-05-12,2024-05-11,-1.0,On-Time
ORD00516,2024-05-13,2024-05-13,0.0,On-Time
ORD00517,2024-02-12,2024-02-10,-2.0,On-Time
ORD00518,2024-05-14,2024-05-13,-1.0,On-Time
ORD00519,2024-03-05,2024-02-29,-5.0,On-Time
ORD00520,2024-04-27,2024-04-23,-4.0,On-Time
ORD00521,2024-03-13,2024-03-15,2.0,Late
ORD00522,2024-04-18,2024-04-19,1.0,Late
ORD00523,2024-01-11,2024-01-12,1.0,Late
ORD00524,2024-06-02,2024-06-02,0.0,On-Time
ORD00525,2024-01-08,2024-01-10,2.0,Late
ORD00526,2024-05-30,2024-05-28,-2.0,On-Time
ORD00527,2024-01-17,2024-01-14,-3.0,On-Time
ORD00528,2024-02-04,2024-02-04,0.0,On-Time
ORD00529,2024-01-16,2024-01-13,-3.0,On-Time
ORD00530,2024-05-09,2024-05-02,-7.0,On-Time
ORD00531,2024-01-15,2024-01-15,0.0,On-Time
ORD00532,2024-04-14,2024-04-16,2.0,Late
ORD00533,2024-01-29,2024-01-26,-3.0,On-Time
ORD00534,2024-04-07,2024-04-06,-1.0,On-Time
ORD00535,2024-03-19,2024-03-18,-1.0,On-Time
ORD00536,2024-03-12,2024-03-16,4.0,Late
ORD00537,2024-02-18,2024-02-12,-6.0,On-Time
ORD00538,2024-01-12,2024-01-09,-3.0,On-Time
ORD00539,2024-04-25,2024-04-22,-3.0,On-Time
ORD00540,2024-01-28,2024-01-28,0.0,On-Time
ORD00541,2024-05-10,2024-05-10,0.0,On-Time
ORD00542,2024-03-13,2024-03-12,-1.0,On-Time
ORD00543,2024-03-03,2024-03-05,2.0,Late
ORD00544,2024-02-11,2024-02-13,2.0,Late
ORD00545,2024-04-05,2024-04-03,-2.0,On-Time
ORD00546,2024-05-19,2024-05-19,0.0,On-Time
ORD00547,2024-03-27,2024-03-24,-3.0,On-Time
ORD00548,2024-04-16,2024-04-16,0.0,On-Time
ORD00549,2024-03-06,2024-03-06,0.0,On-Time
ORD00550,2024-02-06,2024-02-03,-3.0,On-Time
ORD00551,2024-04-18,2024-04-20,,Late
ORD00552,2024-01-09,2024-01-12,3.0,Late
ORD00553,2024-02-14,2024-02-09,-5.0,On-Time
ORD00554,2024-04-28,2024-04-23,-5.0,On-Time
ORD00555,2024-03-11,2024-03-14,3.0,Late
ORD00556,2024-03-08,2024-03-02,-6.0,On-Time
ORD00557,2024-02-10,2024-02-10,0.0,On-Time
ORD00558,2024-03-12,2024-03-09,-3.0,On-Time
ORD00559,2024-01-08,2024-01-03,-5.0,On-Time
ORD00560,2024-05-23,2024-05-21,-2.0,On-Time
ORD00561,2024-05-07,2024-05-07,0.0,On-Time
ORD00562,2024-02-19,2024-02-17,-2.0,On-Time
ORD00563,2024-01-13,2024-01-13,0.0,On-Time
ORD00564,2024-03-29,2024-03-31,2.0,Late
ORD00565,2024-01-17,2024-01-20,3.0,Late
ORD00566,2024-03-30,2024-03-27,-3.0,On-Time
ORD00567,2024-04-19,2024-04-14,-5.0,On-Time
ORD00568,2024-04-16,2024-04-18,2.0,Late
ORD00569,2024-03-12,2024-03-09,-3.0,On-Time
ORD00570,2024-02-11,2024-02-12,1.0,Late
ORD00571,2024-03-19,2024-03-18,-1.0,On-Time
ORD00572,2024-02-08,2024-02-03,-5.0,On-Time
ORD00573,2024-02-16,2024-02-13,-3.0,On-Time
ORD00574,2024-03-17,2024-03-13,-4.0,On-Time
ORD00575,2024-04-13,2024-04-08,-5.0,On-Time
ORD00576,2024-02-01,2024-01-29,-3.0,On-Time
ORD00577,2024-01-15,2024-01-10,-5.0,On-Time
ORD00578,2024-03-31,2024-03-30,-1.0,On-Time
ORD00579,2024-02-17,2024-02-13,-4.0,On-Time
ORD00580,2024-01-28,2024-01-28,0.0,On-Time
ORD00581,2024-05-07,2024-05-06,-1.0,On-Time
ORD00582,2024-01-24,2024-01-20,-4.0,On-Time
ORD00583,2024-05-04,2024-04-27,-7.0,On-Time
ORD00584,2024-04-18,2024-04-13,-5.0,On-Time
ORD00585,2024-03-14,2024-03-13,-1.0,On-Time
ORD00586,2024-05-26,2024-05-29,3.0,Late
ORD00587,2024-02-11,2024-02-09,-2.0,On-Time
ORD00588,2024-03-28,2024-03-27,-1.0,On-Time
ORD00589,2024-01-28,2024-01-25,-3.0,On-Time
ORD00590,2024-03-08,2024-03-06,-2.0,On-Time
ORD00591,2024-03-26,2024-03-28,2.0,Late
ORD00592,2024-04-13,2024-04-09,-4.0,On-Time
ORD00593,2024-05-03,2024-04-29,-4.0,On-Time
ORD00594,2024-05-10,2024-05-08,-2.0,On-Time
ORD00595,2024-03-07,2024-03-04,-3.0,On-Time
ORD00596,2024-02-11,2024-02-09,-2.0,On-Time
ORD00597,2024-04-09,2024-04-10,1.0,Late
ORD00598,2024-04-13,2024-04-15,2.0,Late
ORD00599,2024-03-11,2024-03-10,-1.0,On-Time
ORD00600,2024-05-31,2024-05-27,-4.0,On-Time
ORD00601,2024-01-11,2024-01-07,-4.0,On-Time
ORD00602,2024-05-16,2024-05-11,-5.0,On-Time
ORD00603,2024-03-12,2024-03-11,-1.0,On-Time
ORD00604,2024-05-25,2024-05-28,3.0,Late
ORD00605,2024-04-05,2024-04-04,-1.0,On-Time
ORD00606,2024-03-06,2024-03-02,-4.0,On-Time
ORD00607,2024-05-30,2024-05-30,0.0,On-Time
ORD00608,2024-02-14,2024-02-12,-2.0,On-Time
ORD00609,2024-01-27,2024-01-21,-6.0,On-Time
ORD00610,2024-02-16,2024-02-12,,On-Time
ORD00611,2024-01-10,2024-01-07,-3.0,On-Time
ORD00612,2024-02-11,2024-02-10,-1.0,On-Time
ORD00613,2024-03-03,2024-03-03,0.0,On-Time
ORD00614,2024-05-30,2024-05-26,-4.0,On-Time
ORD00615,2024-03-03,2024-03-02,-1.0,On-Time
ORD00616,2024-03-19,2024-03-21,2.0,Late
ORD00617,2024-02-10,2024-02-10,0.0,On-Time
ORD00618,2024-02-06,2024-02-04,,On-Time
ORD00619,2024-05-03,2024-05-06,3.0,Late
ORD00620,2024-01-11,2024-01-12,1.0,Late
ORD00621,2024-01-20,2024-01-19,-1.0,On-Time
ORD00622,2024-04-14,2024-04-12,-2.0,On-Time
ORD00623,2024-04-28,2024-04-24,-4.0,On-Time
ORD00624,2024-02-25,2024-02-21,-4.0,On-Time
ORD00625,2024-03-04,2024-02-29,-4.0,On-Time
ORD00626,2024-02-27,2024-02-25,-2.0,On-Time
ORD00627,2024-05-04,2024-05-03,-1.0,On-Time
ORD00628,2024-02-14,2024-02-13,-1.0,On-Time
ORD00629,2024-05-07,2024-05-06,-1.0,On-Time
ORD00630,2024-03-06,2024-03-03,-3.0,On-Time
ORD00631,2024-04-12,2024-04-13,1.0,Late
ORD00632,2024-04-15,2024-04-16,1.0,Late
ORD00633,2024-03-14,2024-03-10,-4.0,On-Time
ORD00634,2024-01-15,2024-01-12,-3.0,On-Time
ORD00635,2024-04-30,2024-04-30,0.0,On-Time
ORD00636,2024-03-23,2024-03-26,,Late
ORD00637,2024-04-18,2024-04-20,2.0,Late
ORD00638,2024-01-28,2024-01-26,-2.0,On-Time
ORD00639,2024-03-03,2024-03-03,0.0,On-Time
ORD00640,2024-02-08,2024-02-04,-4.0,On-Time
ORD00641,2024-02-13,2024-02-14,1.0,Late
ORD00642,2024-02-18,2024-02-17,-1.0,On-Time
ORD00643,2024-05-04,2024-04-27,-7.0,On-Time
ORD00644,2024-02-11,2024-02-08,-3.0,On-Time
ORD00645,2024-01-23,2024-01-20,-3.0,On-Time
ORD00646,2024-03-23,2024-03-22,-1.0,On-Time
ORD00647,2024-03-26,2024-03-29,3.0,Late
ORD00648,2024-01-16,2024-01-13,-3.0,On-Time
ORD00649,2024-05-10,2024-05-08,-2.0,On-Time
ORD00650,2024-02-11,2024-02-07,-4.0,On-Time
ORD00651,2024-04-02,2024-03-31,-2.0,On-Time
ORD00652,2024-05-25,2024-05-19,-6.0,On-Time
ORD00653,2024-02-05,2024-02-02,-3.0,On-Time
ORD00654,2024-01-22,2024-01-15,,On-Time
ORD00655,2024-01-10,2024-01-12,2.0,Late
ORD00656,2024-04-21,2024-04-17,-4.0,On-Time
ORD00657,2024-03-20,2024-03-17,-3.0,On-Time
ORD00658,2024-04-30,2024-04-29,-1.0,On-Time
ORD00659,2024-02-14,2024-02-09,-5.0,On-Time
ORD00660,2024-02-11,2024-02-12,1.0,Late
ORD00661,2024-02-18,2024-02-17,,On-Time
ORD00662,2024-02-12,2024-02-13,1.0,Late
ORD00663,2024-01-16,2024-01-09,-7.0,On-Time
ORD00664,2024-01-28,2024-01-25,-3.0,On-Time
ORD00665,2024-02-25,2024-02-23,-2.0,On-Time
ORD00666,2024-03-12,2024-03-10,-2.0,On-Time
ORD00667,2024-05-20,2024-05-16,-4.0,On-Time
ORD00668,2024-03-05,2024-03-03,-2.0,On-Time
ORD00669,2024-05-18,2024-05-14,-4.0,On-Time
ORD00670,2024-04-15,2024-04-10,-5.0,On-Time
ORD00671,2024-05-03,2024-05-02,-1.0,On-Time
ORD00672,2024-02-22,2024-02-19,-3.0,On-Time
ORD00673,2024-02-12,2024-02-11,-1.0,On-Time
ORD00674,2024-05-15,2024-05-12,,On-Time
ORD00675,2024-04-22,2024-04-18,-4.0,On-Time
ORD00676,2024-02-12,2024-02-11,-1.0,On-Time
ORD00677,2024-01-27,2024-01-28,1.0,Late
ORD00678,2024-01-10,2024-01-09,-1.0,On-Time
ORD00679,2024-05-02,2024-04-28,-4.0,On-Time
ORD00680,2024-02-29,2024-02-25,-4.0,On-Time
ORD00681,2024-05-22,2024-05-18,-4.0,On-Time
ORD00682,2024-03-05,2024-03-01,-4.0,On-Time
ORD00683,2024-04-09,2024-04-10,1.0,Late
ORD00684,2024-03-11,2024-03-08,-3.0,On-Time
ORD00685,2024-02-19,2024-02-21,2.0,Late
ORD00686,2024-03-03,2024-02-28,-4.0,On-Time
ORD00687,2024-01-29,2024-01-29,0.0,On-Time
ORD00688,2024-05-20,2024-05-17,-3.0,On-Time
ORD00689,2024-05-24,2024-05-21,-3.0,On-Time
ORD00690,2024-05-01,2024-05-04,3.0,Late
ORD00691,2024-06-03,2024-06-03,0.0,On-Time
ORD00692,2024-02-07,2024-02-05,-2.0,On-Time
ORD00693,2024-03-03,2024-03-05,2.0,Late
ORD00694,2024-05-30,2024-05-28,-2.0,On-Time
ORD00695,2024-05-27,2024-05-23,-4.0,On-Time
ORD00696,2024-04-15,2024-04-14,-1.0,On-Time
ORD00697,2024-06-04,2024-05-31,,On-Time
ORD00698,2024-05-03,2024-05-04,1.0,Late
ORD00699,2024-02-25,2024-02-23,-2.0,On-Time
ORD00700,2024-01-25,2024-01-25,0.0,On-Time
ORD00701,2024-03-13,2024-03-14,1.0,Late
ORD00702,2024-04-19,2024-04-12,-7.0,On-Time
ORD00703,2024-05-24,2024-05-23,-1.0,On-Time
ORD00704,2024-05-27,2024-05-26,-1.0,On-Time
ORD00705,2024-06-05,2024-06-03,-2.0,On-Time
ORD00706,2024-04-27,2024-04-27,0.0,On-Time
ORD00707,2024-03-29,2024-03-28,-1.0,On-Time
ORD00708,2024-04-21,2024-04-23,2.0,Late
ORD00709,2024-02-21,2024-02-20,-1.0,On-Time
ORD00710,2024-02-28,2024-02-24,-4.0,On-Time
ORD00711,2024-03-15,2024-03-13,-2.0,On-Time
ORD00712,2024-04-19,2024-04-15,-4.0,On-Time
ORD00713,2024-05-08,2024-05-04,-4.0,On-Time
ORD00714,2024-05-21,2024-05-14,-7.0,On-Time
ORD00715,2024-04-02,2024-04-04,2.0,Late
ORD00716,2024-02-28,2024-02-26,-2.0,On-Time
ORD00717,2024-02-29,2024-02-25,-4.0,On-Time
ORD00718,2024-03-17,2024-03-14,-3.0,On-Time
ORD00719,2024-05-17,2024-05-16,-1.0,On-Time
ORD00720,2024-01-21,2024-01-21,0.0,On-Time
ORD00721,2024-02-21,2024-02-22,1.0,Late
ORD00722,2024-05-12,2024-05-10,-2.0,On-Time
ORD00723,2024-05-04,2024-05-03,-1.0,On-Time
ORD00724,2024-05-05,2024-05-05,,On-Time
ORD00725,2024-03-01,2024-03-03,2.0,Late
ORD00726,2024-02-16,2024-02-13,-3.0,On-Time
ORD00727,2024-01-10,2024-01-06,-4.0,On-Time
ORD00728,2024-01-25,2024-01-26,1.0,Late
ORD00729,2024-01-18,2024-01-19,1.0,Late
ORD00730,2024-03-07,2024-03-06,-1.0,On-Time
ORD00731,2024-04-16,2024-04-14,-2.0,On-Time
ORD00732,2024-03-02,2024-03-01,-1.0,On-Time
ORD00733,2024-01-26,2024-01-25,-1.0,On-Time
ORD00734,2024-05-16,2024-05-15,-1.0,On-Time
ORD00735,2024-06-02,2024-06-04,2.0,Late
ORD00736,2024-03-22,2024-03-17,-5.0,On-Time
ORD00737,2024-04-15,2024-04-17,2.0,Late
ORD00738,2024-05-03,2024-04-28,-5.0,On-Time
ORD00739,2024-01-09,2024-01-06,-3.0,On-Time
ORD00740,2024-04-10,2024-04-10,0.0,On-Time
ORD00741,2024-01-23,2024-01-17,-6.0,On-Time
ORD00742,2024-05-26,2024-05-30,4.0,Late
ORD00743,2024-01-18,2024-01-11,-7.0,On-Time
ORD00744,2024-04-03,2024-04-04,1.0,Late
ORD00745,2024-05-19,2024-05-20,1.0,Late
ORD00746,2024-05-24,2024-05-23,-1.0,On-Time
ORD00747,2024-03-24,2024-03-23,-1.0,On-Time
ORD00748,2024-02-06,2024-02-02,-4.0,On-Time
ORD00749,2024-02-25,2024-02-22,-3.0,On-Time
ORD00750,2024-03-29,2024-03-24,-5.0,On-Time
ORD00751,2024-03-20,2024-03-17,-3.0,On-Time
ORD00752,2024-05-30,2024-05-25,-5.0,On-Time
ORD00753,2024-05-20,2024-05-22,2.0,Late
ORD00754,2024-05-26,2024-05-20,-6.0,On-Time
ORD00755,2024-04-17,2024-04-14,-3.0,On-Time
ORD00756,2024-05-09,2024-05-06,-3.0,On-Time
ORD00757,2024-05-21,2024-05-23,2.0,Late
ORD00758,2024-03-06,2024-02-29,-6.0,On-Time
ORD00759,2024-05-28,2024-05-26,-2.0,On-Time
ORD00760,2024-02-16,2024-02-15,-1.0,On-Time
ORD00761,2024-02-16,2024-02-15,-1.0,On-Time
ORD00762,2024-02-05,2024-01-31,-5.0,On-Time
ORD00763,2024-04-13,2024-04-11,-2.0,On-Time
ORD00764,2024-05-31,2024-05-27,-4.0,On-Time
ORD00765,2024-01-11,2024-01-08,-3.0,On-Time
ORD00766,2024-03-27,2024-03-23,-4.0,On-Time
ORD00767,2024-05-19,2024-05-16,-3.0,On-Time
ORD00768,2024-01-20,2024-01-20,0.0,On-Time
ORD00769,2024-04-30,2024-04-25,-5.0,On-Time
ORD00770,2024-02-13,2024-02-13,0.0,On-Time
ORD00771,2024-04-06,2024-04-08,2.0,Late
ORD00772,2024-06-02,2024-06-01,-1.0,On-Time
ORD00773,2024-02-07,2024-02-06,-1.0,On-Time
ORD00774,2024-02-06,2024-02-08,2.0,Late
ORD00775,2024-05-30,2024-06-01,2.0,Late
ORD00776,2024-02-15,2024-02-13,-2.0,On-Time
ORD00777,2024-02-01,2024-02-02,1.0,Late
ORD00778,2024-04-10,2024-04-05,-5.0,On-Time
ORD00779,2024-01-12,2024-01-13,,Late
ORD00780,2024-01-29,2024-01-29,0.0,On-Time
ORD00781,2024-02-11,2024-02-12,1.0,Late
ORD00782,2024-05-12,2024-05-08,-4.0,On-Time
ORD00783,2024-04-26,2024-04-26,0.0,On-Time
ORD00784,2024-02-16,2024-02-18,2.0,Late
ORD00785,2024-05-26,2024-05-26,0.0,On-Time
ORD00786,2024-03-28,2024-03-23,-5.0,On-Time
ORD00787,2024-02-08,2024-02-08,0.0,On-Time
ORD00788,2024-03-04,2024-03-01,-3.0,On-Time
ORD00789,2024-05-21,2024-05-22,1.0,Late
ORD00790,2024-01-31,2024-02-01,,Late
ORD00791,2024-01-15,2024-01-12,-3.0,On-Time
ORD00792,2024-03-28,2024-03-26,-2.0,On-Time
ORD00793,2024-02-01,2024-01-30,-2.0,On-Time
ORD00794,2024-04-21,2024-04-19,-2.0,On-Time
ORD00795,2024-04-09,2024-04-06,-3.0,On-Time
ORD00796,2024-04-04,2024-04-03,-1.0,On-Time
ORD00797,2024-04-04,2024-04-02,-2.0,On-Time
ORD00798,2024-02-09,2024-02-07,-2.0,On-Time
ORD00799,2024-05-10,2024-05-07,-3.0,On-Time
ORD00800,2024-01-17,2024-01-14,-3.0,On-Time
ORD00801,2024-03-22,2024-03-20,-2.0,On-Time
ORD00802,2024-04-06,2024-04-06,0.0,On-Time
ORD00803,2024-01-28,2024-01-26,-2.0,On-Time
ORD00804,2024-02-19,2024-02-22,3.0,Late
ORD00805,2024-05-29,2024-05-28,-1.0,On-Time
ORD00806,2024-04-07,2024-04-06,-1.0,On-Time
ORD00807,2024-04-09,2024-04-03,-6.0,On-Time
ORD00808,2024-01-12,2024-01-15,3.0,Late
ORD00809,2024-05-04,2024-05-05,1.0,Late
ORD00810,2024-04-24,2024-04-19,-5.0,On-Time
ORD00811,2024-03-31,2024-04-01,1.0,Late
ORD00812,2024-04-02,2024-04-01,-1.0,On-Time
ORD00813,2024-05-08,2024-05-08,0.0,On-Time
ORD00814,2024-03-20,2024-03-20,0.0,On-Time
ORD00815,2024-04-22,2024-04-24,2.0,Late
ORD00816,2024-02-13,2024-02-11,-2.0,On-Time
ORD00817,2024-04-21,2024-04-25,4.0,Late
ORD00818,2024-05-29,2024-05-27,-2.0,On-Time
ORD00819,2024-05-22,2024-05-24,2.0,Late
ORD00820,2024-01-19,2024-01-20,1.0,Late
ORD00821,2024-05-09,2024-05-08,-1.0,On-Time
ORD00822,2024-03-04,2024-03-04,0.0,On-Time
ORD00823,2024-05-22,2024-05-19,-3.0,On-Time
ORD00824,2024-04-16,2024-04-14,-2.0,On-Time
ORD00825,2024-02-08,2024-02-08,0.0,On-Time
ORD00826,2024-05-03,2024-05-01,-2.0,On-Time
ORD00827,2024-03-21,2024-03-21,0.0,On-Time
ORD00828,2024-03-12,2024-03-12,0.0,On-Time
ORD00829,2024-02-04,2024-02-04,0.0,On-Time
ORD00830,2024-04-29,2024-04-29,0.0,On-Time
ORD00831,2024-02-14,2024-02-12,-2.0,On-Time
ORD00832,2024-01-20,2024-01-13,,On-Time
ORD00833,2024-03-13,2024-03-15,2.0,Late
ORD00834,2024-01-08,2024-01-03,-5.0,On-Time
ORD00835,2024-04-23,2024-04-25,,Late
ORD00836,2024-06-01,2024-05-30,-2.0,On-Time
ORD00837,2024-05-12,2024-05-09,-3.0,On-Time
ORD00838,2024-05-17,2024-05-14,-3.0,On-Time
ORD00839,2024-02-27,2024-02-29,2.0,Late
ORD00840,2024-02-13,2024-02-08,-5.0,On-Time
ORD00841,2024-05-07,2024-05-04,-3.0,On-Time
ORD00842,2024-01-30,2024-01-27,-3.0,On-Time
ORD00843,2024-05-13,2024-05-06,-7.0,On-Time
ORD00844,2024-05-27,2024-05-26,-1.0,On-Time
ORD00845,2024-04-24,2024-04-21,-3.0,On-Time
ORD00846,2024-04-06,2024-04-02,-4.0,On-Time
ORD00847,2024-04-26,2024-04-23,-3.0,On-Time
ORD00848,2024-03-03,2024-03-04,1.0,Late
ORD00849,2024-01-22,2024-01-20,-2.0,On-Time
ORD00850,2024-02-18,2024-02-13,-5.0,On-Time
ORD00851,2024-01-14,2024-01-11,-3.0,On-Time
ORD00852,2024-03-13,2024-03-13,0.0,On-Time
ORD00853,2024-05-20,2024-05-21,1.0,Late
ORD00854,2024-02-16,2024-02-13,,On-Time
ORD00855,2024-01-26,2024-01-25,-1.0,On-Time
ORD00856,2024-05-03,2024-05-02,-1.0,On-Time
ORD00857,2024-04-07,2024-04-06,-1.0,On-Time
ORD00858,2024-06-01,2024-05-29,-3.0,On-Time
ORD00859,2024-04-06,2024-04-10,4.0,Late
ORD00860,2024-02-16,2024-02-13,-3.0,On-Time
ORD00861,2024-02-28,2024-02-27,-1.0,On-Time
ORD00862,2024-05-12,2024-05-11,-1.0,On-Time
ORD00863,2024-02-27,2024-02-29,2.0,Late
ORD00864,2024-02-29,2024-02-23,-6.0,On-Time
ORD00865,2024-04-19,2024-04-19,0.0,On-Time
ORD00866,2024-02-02,2024-01-29,-4.0,On-Time
ORD00867,2024-01-27,2024-01-26,-1.0,On-Time
ORD00868,2024-02-07,2024-02-08,1.0,Late
ORD00869,2024-02-20,2024-02-19,,On-Time
ORD00870,2024-04-25,2024-04-27,2.0,Late
ORD00871,2024-05-27,2024-05-29,2.0,Late
ORD00872,2024-01-10,2024-01-08,-2.0,On-Time
ORD00873,2024-03-14,2024-03-12,-2.0,On-Time
ORD00874,2024-05-01,2024-05-01,0.0,On-Time
ORD00875,2024-04-04,2024-04-03,-1.0,On-Time
ORD00876,2024-03-27,2024-03-30,3.0,Late
ORD00877,2024-04-26,2024-04-27,1.0,Late
ORD00878,2024-01-09,2024-01-12,3.0,Late
ORD00879,2024-05-16,2024-05-14,-2.0,On-Time
ORD00880,2024-05-18,2024-05-16,-2.0,On-Time
ORD00881,2024-02-20,2024-02-16,,On-Time
ORD00882,2024-02-01,2024-02-01,0.0,On-Time
ORD00883,2024-02-04,2024-02-01,-3.0,On-Time
ORD00884,2024-01-23,2024-01-20,,On-Time
ORD00885,2024-02-14,2024-02-10,-4.0,On-Time
ORD00886,2024-06-04,2024-06-01,-3.0,On-Time
ORD00887,2024-05-09,2024-05-07,-2.0,On-Time
ORD00888,2024-02-10,2024-02-07,-3.0,On-Time
ORD00889,2024-01-23,2024-01-24,1.0,Late
ORD00890,2024-02-15,2024-02-12,-3.0,On-Time
ORD00891,2024-05-23,2024-05-22,-1.0,On-Time
ORD00892,2024-03-29,2024-03-31,2.0,Late
ORD00893,2024-03-27,2024-03-26,-1.0,On-Time
ORD00894,2024-02-19,2024-02-14,-5.0,On-Time
ORD00895,2024-01-10,2024-01-06,-4.0,On-Time
ORD00896,2024-02-06,2024-02-05,-1.0,On-Time
ORD00897,2024-03-14,2024-03-13,-1.0,On-Time
ORD00898,2024-03-31,2024-04-03,3.0,Late
ORD00899,2024-04-17,2024-04-13,-4.0,On-Time
ORD00900,2024-01-09,2024-01-04,-5.0,On-Time
ORD00901,2024-05-21,2024-05-21,0.0,On-Time
ORD00902,2024-04-05,2024-04-03,-2.0,On-Time
ORD00903,2024-03-06,2024-03-04,-2.0,On-Time
ORD00904,2024-04-27,2024-04-24,-3.0,On-Time
ORD00905,2024-02-13,2024-02-13,0.0,On-Time
ORD00906,2024-03-31,2024-03-29,-2.0,On-Time
ORD00907,2024-01-11,2024-01-06,-5.0,On-Time
ORD00908,2024-03-04,2024-03-03,-1.0,On-Time
ORD00909,2024-01-19,2024-01-20,1.0,Late
ORD00910,2024-02-13,2024-02-13,0.0,On-Time
ORD00911,2024-05-12,2024-05-07,-5.0,On-Time
ORD00912,2024-03-23,2024-03-21,-2.0,On-Time
ORD00913,2024-01-25,2024-01-23,-2.0,On-Time
ORD00914,2024-02-25,2024-02-25,0.0,On-Time
ORD00915,2024-05-09,2024-05-06,-3.0,On-Time
ORD00916,2024-02-01,2024-01-25,-7.0,On-Time
ORD00917,2024-03-06,2024-03-08,2.0,Late
ORD00918,2024-02-27,2024-02-25,-2.0,On-Time
ORD00919,2024-01-30,2024-01-26,,On-Time
ORD00920,2024-04-10,2024-04-04,-6.0,On-Time
ORD00921,2024-02-25,2024-02-24,-1.0,On-Time
ORD00922,2024-04-28,2024-04-28,0.0,On-Time
ORD00923,2024-01-09,2024-01-10,,Late
ORD00924,2024-03-03,2024-03-05,2.0,Late
ORD00925,2024-04-06,2024-04-03,-3.0,On-Time
ORD00926,2024-01-29,2024-01-30,1.0,Late
ORD00927,2024-04-14,2024-04-16,,Late
ORD00928,2024-04-16,2024-04-17,1.0,Late
ORD00929,2024-02-17,2024-02-18,1.0,Late
ORD00930,2024-02-03,2024-01-27,-7.0,On-Time
ORD00931,2024-04-21,2024-04-25,4.0,Late
ORD00932,2024-04-22,2024-04-21,-1.0,On-Time
ORD00933,2024-01-23,2024-01-22,-1.0,On-Time
ORD00934,2024-03-18,2024-03-15,-3.0,On-Time
ORD00935,2024-04-29,2024-04-28,-1.0,On-Time
ORD00936,2024-01-08,2024-01-10,2.0,Late
ORD00937,2024-03-14,2024-03-13,-1.0,On-Time
ORD00938,2024-03-11,2024-03-09,-2.0,On-Time
ORD00939,2024-03-07,2024-03-08,1.0,Late
ORD00940,2024-05-25,2024-05-24,-1.0,On-Time
ORD00941,2024-05-22,2024-05-22,0.0,On-Time
ORD00942,2024-03-23,2024-03-18,-5.0,On-Time
ORD00943,2024-03-31,2024-03-26,-5.0,On-Time
ORD00944,2024-01-10,2024-01-08,-2.0,On-Time
ORD00945,2024-02-25,2024-02-25,0.0,On-Time
ORD00946,2024-02-24,2024-02-27,3.0,Late
ORD00947,2024-02-27,2024-02-25,-2.0,On-Time
ORD00948,2024-01-11,2024-01-07,-4.0,On-Time
ORD00949,2024-05-20,2024-05-14,-6.0,On-Time
ORD00950,2024-02-02,2024-01-30,-3.0,On-Time
ORD00951,2024-05-12,2024-05-09,-3.0,On-Time
ORD00952,2024-02-04,2024-02-04,0.0,On-Time
ORD00953,2024-02-13,2024-02-09,-4.0,On-Time
ORD00954,2024-05-09,2024-05-06,-3.0,On-Time
ORD00955,2024-02-13,2024-02-15,2.0,Late
ORD00956,2024-04-15,2024-04-13,-2.0,On-Time
ORD00957,2024-01-21,2024-01-18,-3.0,On-Time
ORD00958,2024-02-23,2024-02-22,-1.0,On-Time
ORD00959,2024-03-15,2024-03-12,-3.0,On-Time
