Shipment_ID,Order_ID,Ship_Date,Delivery_Date,Shipping_Mode,Carrier,Warehouse_ID
SHP00342,ORD00342,2024-01-27,2024-01-31,Air,EcomExpress,WH00004
SHP00343,ORD00343,2024-05-12,2024-05-11,Standard,BlueDart,WH00007
SHP00344,ORD00344,2024-02-01,2024-02-05,Standard,Delhivery,WH00003
SHP00345,ORD00345,2024-03-02,2024-03-07,Express,EcomExpress,WH00008
SHP00346,ORD00346,2024-01-13,2024-01-18,Standard,Delhivery,WH00011
SHP00347,ORD00347,2024-01-15,2024-01-14,Express,BlueDart,WH00011
SHP00348,ORD00348,2024-05-10,2024-05-12,Air,IndiaPost,WH00008
SHP00349,ORD00349,2024-05-02,2024-05-01,Standard,Delhivery,WH00004
SHP00350,ORD00350,2024-05-22,2024-05-22,Express,Delhivery,WH00011
SHP00351,ORD00351,2024-02-18,2024-02-23,Air,Delhivery,WH00009
SHP00352,ORD00352,2024-03-16,2024-03-19,Standard,IndiaPost,WH00002
SHP00353,ORD00353,2024-05-15,2024-05-17,Express,IndiaPost,WH00011
SHP00354,ORD00354,2024-03-06,2024-03-10,Express,EcomExpress,WH00003
SHP00355,ORD00355,2024-03-02,2024-03-07,Express,BlueDart,WH00011
SHP00356,ORD00356,2024-01-06,2024-01-11,Air,IndiaPost,WH00003
SHP00357,ORD00357,2024-02-23,2024-02-26,Road,BlueDart,WH00011
SHP00358,ORD00358,2024-03-03,2024-03-05,Road,Delhivery,WH00004
SHP00359,ORD00359,2024-05-30,2024-05-31,Road,EcomExpress,WH00012
SHP00360,ORD00360,2024-05-26,2024-05-31,Express,EcomExpress,WH00005
SHP00361,ORD00361,2024-04-14,2024-04-18,Air,IndiaPost,WH00006
SHP00362,ORD00362,2024-05-28,2024-05-29,Express,IndiaPost,WH00004
SHP00363,ORD00363,2024-03-04,2024-03-05,Express,Delhivery,WH00012
SHP00364,ORD00364,2024-05-05,2024-05-06,Road,IndiaPost,WH00005
SHP00365,ORD00365,2024-06-01,2024-05-31,Standard,Delhivery,WH00011
SHP00366,ORD00366,2024-05-07,2024-05-10,Express,Delhivery,WH00009
SHP00367,ORD00367,2024-03-25,2024-03-27,Air,IndiaPost,WH00005
SHP00368,ORD00368,2024-03-15,2024-03-20,Road,Delhivery,WH00010
SHP00369,ORD00369,2024-05-27,2024-05-30,Road,EcomExpress,WH00005
SHP00370,ORD00370,2024-04-11,2024-04-15,Standard,BlueDart,WH00012
SHP00371,ORD00371,2024-04-01,2024-04-05,Standard,Delhivery,WH00004
SHP00372,ORD00372,2024-05-25,2024-05-28,Air,BlueDart,WH00006
SHP00373,ORD00373,2024-03-24,2024-03-25,Road,IndiaPost,WH00006
SHP00374,ORD00374,2024-05-30,2024-06-04,Air,IndiaPost,WH00010
SHP00375,ORD00375,2024-04-25,2024-05-01,Road,IndiaPost,WH00006
SHP00376,ORD00376,2024-04-09,2024-04-12,Air,EcomExpress,WH00011
SHP00377,ORD00377,2024-02-22,2024-02-27,Road,Delhivery,WH00001
SHP00378,ORD00378,2024-05-18,2024-05-22,Air,IndiaPost,WH00009
SHP00379,ORD00379,2024-04-30,2024-05-02,Express,EcomExpress,WH00005
SHP00380,ORD00380,2024-04-01,2024-04-03,Road,IndiaPost,WH00005
SHP00381,ORD00381,2024-03-23,2024-03-28,Express,Delhivery,WH00012
SHP00382,ORD00382,2024-05-01,2024-05-01,Standard,Delhivery,WH00005
SHP00383,ORD00383,2024-04-06,2024-04-12,Road,IndiaPost,WH00010
SHP00384,ORD00384,2024-05-12,2024-05-17,Express,EcomExpress,WH00008
SHP00385,ORD00385,2024-04-03,2024-04-03,Express,BlueDart,WH00011
SHP00386,ORD00386,2024-05-11,2024-05-12,Air,Delhivery,WH00011
SHP00387,ORD00387,2024-03-03,2024-03-07,Express,BlueDart,WH00011
SHP00388,ORD00388,2024-05-22,2024-05-26,Standard,IndiaPost,WH00001
SHP00389,ORD00389,2024-03-19,2024-03-21,Standard,Delhivery,WH00007
SHP00390,ORD00390,2024-01-28,2024-01-28,Road,BlueDart,WH00005
SHP00391,ORD00391,2024-05-15,2024-05-20,Air,Delhivery,WH00006
SHP00392,ORD00392,2024-04-15,2024-04-18,Air,EcomExpress,WH00001
SHP00393,ORD00393,2024-04-23,2024-04-24,Express,Delhivery,WH00001
SHP00394,ORD00394,2024-03-24,2024-03-26,Air,EcomExpress,WH00009
SHP00395,ORD00395,2024-03-12,2024-03-16,Air,EcomExpress,WH00002
SHP00396,ORD00396,2024-05-03,2024-05-04,Standard,IndiaPost,WH00008
SHP00397,ORD00397,2024-04-19,2024-04-22,Air,EcomExpress,WH00007
SHP00398,ORD00398,2024-01-06,2024-01-06,Standard,IndiaPost,WH00007
SHP00399,ORD00399,2024-03-16,2024-03-23,Road,IndiaPost,WH00002
SHP00400,ORD00400,2024-02-28,2024-03-04,Standard,EcomExpress,WH00005
SHP00401,ORD00401,2024-02-29,2024-03-07,Road,Delhivery,WH00004
SHP00402,ORD00402,2024-05-26,2024-05-28,Standard,Delhivery,WH00004
SHP00403,ORD00403,2024-05-08,2024-05-13,Road,EcomExpress,WH00010
SHP00404,ORD00404,2024-02-12,2024-02-18,Road,Delhivery,WH00012
SHP00405,ORD00405,2024-04-06,2024-04-10,Express,Delhivery,WH00001
SHP00406,ORD00406,2024-01-08,2024-01-08,Standard,IndiaPost,WH00008
SHP00407,ORD00407,2024-03-01,2024-02-29,Standard,EcomExpress,WH00012
SHP00408,ORD00408,2024-05-09,2024-05-10,Express,Delhivery,WH00004
SHP00409,ORD00409,2024-04-29,2024-05-04,Standard,IndiaPost,WH00001
SHP00410,ORD00410,2024-04-21,2024-04-27,Air,EcomExpress,WH00008
SHP00411,ORD00411,2024-01-30,2024-02-03,Express,BlueDart,WH00009
SHP00412,ORD00412,2024-03-24,2024-03-28,Standard,BlueDart,WH00005
SHP00413,ORD00413,2024-05-16,2024-05-19,Road,BlueDart,WH00011
SHP00414,ORD00414,2024-01-04,2024-01-04,Air,IndiaPost,WH00003
SHP00415,ORD00415,2024-05-23,2024-05-23,Standard,Delhivery,WH00008
SHP00416,ORD00416,2024-03-30,2024-03-30,Air,EcomExpress,WH00006
SHP00417,ORD00417,2024-04-28,2024-04-30,Express,IndiaPost,WH00011
SHP00418,ORD00418,2024-01-02,2024-01-03,Express,IndiaPost,WH00001
SHP00419,ORD00419,2024-01-03,2024-01-03,Express,IndiaPost,WH00004
SHP00420,ORD00420,2024-03-02,2024-03-04,Air,EcomExpress,WH00003
SHP00421,ORD00421,2024-01-30,2024-02-01,Road,BlueDart,WH00004
SHP00422,ORD00422,2024-01-23,2024-01-23,Road,BlueDart,WH00004
SHP00423,ORD00423,2024-05-14,2024-05-17,Standard,EcomExpress,WH00008
SHP00424,ORD00424,2024-01-31,2024-02-02,Road,EcomExpress,WH00001
SHP00425,ORD00425,2024-01-03,2024-01-08,Road,IndiaPost,WH00007
SHP00426,ORD00426,2024-03-04,2024-03-03,Road,IndiaPost,WH00001
SHP00427,ORD00427,2024-05-16,2024-05-20,Standard,IndiaPost,WH00012
SHP00428,ORD00428,2024-03-27,2024-03-28,Express,Delhivery,WH00002
SHP00429,ORD00429,2024-03-30,2024-04-04,Air,BlueDart,WH00003
SHP00430,ORD00430,2024-04-03,2024-04-09,Express,EcomExpress,WH00012
SHP00431,ORD00431,2024-04-26,2024-04-30,Express,BlueDart,WH00006
SHP00432,ORD00432,2024-01-06,2024-01-11,Road,EcomExpress,WH00001
SHP00433,ORD00433,2024-04-11,2024-04-15,Air,IndiaPost,WH00011
SHP00434,ORD00434,2024-05-17,2024-05-18,Air,Delhivery,WH00001
SHP00435,ORD00435,2024-04-11,2024-04-11,Standard,BlueDart,WH00007
SHP00436,ORD00436,2024-04-02,2024-04-08,Express,BlueDart,WH00003
SHP00437,ORD00437,2024-02-27,2024-02-29,Express,EcomExpress,WH00007
SHP00438,ORD00438,2024-05-18,2024-05-24,Road,EcomExpress,WH00005
SHP00439,ORD00439,2024-03-15,2024-03-16,Air,IndiaPost,WH00006
SHP00440,ORD00440,2024-01-12,2024-01-16,Standard,IndiaPost,WH00003
SHP00441,ORD00441,2024-04-18,2024-04-18,Road,Delhivery,WH00002
SHP00442,ORD00442,2024-03-27,2024-03-29,Road,EcomExpress,WH00003
SHP00443,ORD00443,2024-05-14,2024-05-18,Air,BlueDart,WH00012
SHP00444,ORD00444,2024-05-16,2024-05-23,Air,EcomExpress,WH00001
SHP00445,ORD00445,2024-03-14,2024-03-21,Road,IndiaPost,WH00003
SHP00446,ORD00446,2024-02-21,2024-02-20,Road,BlueDart,WH00006
SHP00447,ORD00447,2024-03-30,2024-04-03,Standard,IndiaPost,WH00004
SHP00448,ORD00448,2024-05-04,2024-05-09,Road,IndiaPost,WH00003
SHP00449,ORD00449,2024-01-23,2024-01-26,Standard,BlueDart,WH00010
SHP00450,ORD00450,2024-04-23,2024-04-23,Road,IndiaPost,WH00005
SHP00451,ORD00451,2024-05-27,2024-05-29,Express,EcomExpress,WH00005
SHP00452,ORD00452,2024-01-21,2024-01-22,Air,EcomExpress,WH00009
SHP00453,ORD00453,2024-02-29,2024-03-04,Air,Delhivery,WH00003
SHP00454,ORD00454,2024-02-18,2024-02-19,Standard,Delhivery,WH00009
SHP00455,ORD00455,2024-02-06,2024-02-12,Air,Delhivery,WH00012
SHP00456,ORD00456,2024-04-11,2024-04-11,Express,BlueDart,WH00008
SHP00457,ORD00457,2024-01-19,2024-01-24,Road,BlueDart,WH00006
SHP00458,ORD00458,2024-04-09,2024-04-11,Air,Delhivery,WH00008
SHP00459,ORD00459,2024-04-07,2024-04-12,Standard,EcomExpress,WH00001
SHP00460,ORD00460,2024-04-23,2024-04-25,Express,BlueDart,WH00008
SHP00461,ORD00461,2024-05-28,2024-06-02,Standard,Delhivery,WH00007
SHP00462,ORD00462,2024-05-06,2024-05-09,Express,EcomExpress,WH00009
SHP00463,ORD00463,2024-03-11,2024-03-17,Road,BlueDart,WH00004
SHP00464,ORD00464,2024-05-13,2024-05-13,Air,IndiaPost,WH00006
SHP00465,ORD00465,2024-01-17,2024-01-22,Road,IndiaPost,WH00012
SHP00466,ORD00466,2024-04-08,2024-04-12,Express,IndiaPost,WH00007
SHP00467,ORD00467,2024-04-19,2024-04-20,Express,EcomExpress,WH00010
SHP00468,ORD00468,2024-02-23,2024-02-24,Air,BlueDart,WH00008
SHP00469,ORD00469,2024-03-12,2024-03-11,Air,EcomExpress,WH00008
SHP00470,ORD00470,2024-02-01,2024-02-06,Air,IndiaPost,WH00007
SHP00471,ORD00471,2024-03-25,2024-03-26,Standard,Delhivery,WH00003
SHP00472,ORD00472,2024-02-26,2024-02-28,Standard,BlueDart,WH00001
SHP00473,ORD00473,2024-05-17,2024-05-17,Express,EcomExpress,WH00007
SHP00474,ORD00474,2024-01-19,2024-01-19,Express,EcomExpress,WH00003
SHP00475,ORD00475,2024-05-09,2024-05-10,Road,IndiaPost,WH00002
SHP00476,ORD00476,2024-01-23,2024-01-24,Standard,IndiaPost,WH00011
SHP00477,ORD00477,2024-01-05,2024-01-10,Air,IndiaPost,WH00006
SHP00478,ORD00478,2024-03-20,2024-03-21,Standard,IndiaPost,WH00011
SHP00479,ORD00479,2024-03-08,2024-03-10,Road,BlueDart,WH00011
SHP00480,ORD00480,2024-03-25,2024-03-31,Air,IndiaPost,WH00001
SHP00481,ORD00481,2024-01-27,2024-01-31,Express,BlueDart,WH00003
SHP00482,ORD00482,2024-01-27,2024-02-02,Road,BlueDart,WH00004
SHP00483,ORD00483,2024-02-26,2024-02-28,Road,Delhivery,WH00004
SHP00484,ORD00484,2024-04-28,2024-05-01,Road,BlueDart,WH00002
SHP00485,ORD00485,2024-01-25,2024-01-25,Air,EcomExpress,WH00011
SHP00486,ORD00486,2024-05-30,2024-06-04,Air,IndiaPost,WH00005
SHP00487,ORD00487,2024-04-08,2024-04-08,Standard,Delhivery,WH00005
SHP00488,ORD00488,2024-02-25,2024-02-29,Air,BlueDart,WH00012
SHP00489,ORD00489,2024-01-07,2024-01-07,Air,Delhivery,WH00009
SHP00490,ORD00490,2024-04-23,2024-04-28,Express,BlueDart,WH00011
SHP00491,ORD00491,2024-04-09,2024-04-13,Express,Delhivery,WH00003
SHP00492,ORD00492,2024-01-18,2024-01-22,Standard,IndiaPost,WH00006
SHP00493,ORD00493,2024-03-15,2024-03-15,Express,BlueDart,WH00006
SHP00494,ORD00494,2024-01-25,2024-01-31,Express,EcomExpress,WH00009
SHP00495,ORD00495,2024-04-23,2024-04-27,Road,BlueDart,WH00001
SHP00496,ORD00496,2024-04-08,2024-04-15,Standard,IndiaPost,WH00011
SHP00497,ORD00497,2024-02-20,2024-02-20,Air,EcomExpress,WH00010
SHP00498,ORD00498,2024-02-17,2024-02-16,Road,BlueDart,WH00007
SHP00499,ORD00499,2024-04-10,2024-04-16,Road,BlueDart,WH00001
SHP00500,ORD00500,2024-05-16,2024-05-16,Road,IndiaPost,WH00010
SHP00501,ORD00501,2024-05-25,2024-05-26,Standard,Delhivery,WH00002
SHP00502,ORD00502,2024-03-18,2024-03-24,Standard,IndiaPost,WH00007
SHP00503,ORD00503,2024-01-20,2024-01-21,Express,EcomExpress,WH00003
SHP00504,ORD00504,2024-01-22,2024-01-29,Air,BlueDart,WH00005
SHP00505,ORD00505,2024-01-11,2024-01-17,Air,IndiaPost,WH00006
SHP00506,ORD00506,2024-02-29,2024-03-03,Air,IndiaPost,WH00003
SHP00507,ORD00507,2024-04-11,2024-04-10,Express,BlueDart,WH00009
SHP00508,ORD00508,2024-01-10,2024-01-14,Road,BlueDart,WH00003
SHP00509,ORD00509,2024-03-09,2024-03-15,Express,Delhivery,WH00011
SHP00510,ORD00510,2024-02-26,2024-02-28,Road,Delhivery,WH00011
SHP00511,ORD00511,2024-01-17,2024-01-16,Express,Delhivery,WH00003
SHP00512,ORD00512,2024-05-04,2024-05-06,Standard,Delhivery,WH00001
SHP00513,ORD00513,2024-01-12,2024-01-17,Express,BlueDart,WH00005
SHP00514,ORD00514,2024-03-03,2024-03-04,Express,BlueDart,WH00012
SHP00515,ORD00515,2024-05-08,2024-05-11,Standard,BlueDart,WH00010
SHP00516,ORD00516,2024-05-07,2024-05-13,Air,BlueDart,WH00006
SHP00517,ORD00517,2024-02-06,2024-02-10,Standard,EcomExpress,WH00005
SHP00518,ORD00518,2024-05-10,2024-05-13,Standard,Delhivery,WH00003
SHP00519,ORD00519,2024-02-28,2024-02-29,Express,BlueDart,WH00008
SHP00520,ORD00520,2024-04-23,2024-04-23,Express,BlueDart,WH00001
SHP00521,ORD00521,2024-03-10,2024-03-15,Standard,IndiaPost,WH00006
SHP00522,ORD00522,2024-04-15,2024-04-19,Express,BlueDart,WH00008
SHP00523,ORD00523,2024-01-08,2024-01-12,Express,IndiaPost,WH00006
SHP00524,ORD00524,2024-05-27,2024-06-02,Express,IndiaPost,WH00004
SHP00525,ORD00525,2024-01-03,2024-01-10,Road,IndiaPost,WH00012
SHP00526,ORD00526,2024-05-24,2024-05-28,Air,EcomExpress,WH00005
SHP00527,ORD00527,2024-01-11,2024-01-14,Standard,EcomExpress,WH00003
SHP00528,ORD00528,2024-01-29,2024-02-04,Standard,Delhivery,WH00012
SHP00529,ORD00529,2024-01-13,2024-01-13,Road,Delhivery,WH00001
SHP00530,ORD00530,2024-05-03,2024-05-02,Express,EcomExpress,WH00011
SHP00531,ORD00531,2024-01-11,2024-01-15,Standard,EcomExpress,WH00011
SHP00532,ORD00532,2024-04-11,2024-04-16,Air,Delhivery,WH00006
SHP00533,ORD00533,2024-01-24,2024-01-26,Express,Delhivery,WH00009
SHP00534,ORD00534,2024-04-01,2024-04-06,Standard,Delhivery,WH00009
SHP00535,ORD00535,2024-03-14,2024-03-18,Express,Delhivery,WH00004
SHP00536,ORD00536,2024-03-09,2024-03-16,Express,BlueDart,WH00010
SHP00537,ORD00537,2024-02-13,2024-02-12,Standard,IndiaPost,WH00007
SHP00538,ORD00538,2024-01-06,2024-01-09,Air,EcomExpress,WH00011
SHP00539,ORD00539,2024-04-19,2024-04-22,Road,Delhivery,WH00012
SHP00540,ORD00540,2024-01-25,2024-01-28,Standard,Delhivery,WH00011
SHP00541,ORD00541,2024-05-06,2024-05-10,Standard,IndiaPost,WH00007
SHP00542,ORD00542,2024-03-07,2024-03-12,Air,BlueDart,WH00003
SHP00543,ORD00543,2024-02-27,2024-03-05,Road,Delhivery,WH00009
SHP00544,ORD00544,2024-02-07,2024-02-13,Road,EcomExpress,WH00002
SHP00545,ORD00545,2024-03-31,2024-04-03,Air,Delhivery,WH00005
SHP00546,ORD00546,2024-05-15,2024-05-19,Air,BlueDart,WH00002
SHP00547,ORD00547,2024-03-21,2024-03-24,Express,Delhivery,WH00011
SHP00548,ORD00548,2024-04-11,2024-04-16,Express,BlueDart,WH00005
SHP00549,ORD00549,2024-03-01,2024-03-06,Air,Delhivery,WH00003
SHP00550,ORD00550,2024-02-03,2024-02-03,Air,BlueDart,WH00011
SHP00551,ORD00551,2024-04-14,2024-04-20,Standard,IndiaPost,WH00009
SHP00552,ORD00552,2024-01-06,2024-01-12,Express,EcomExpress,WH00001
SHP00553,ORD00553,2024-02-10,2024-02-09,Air,EcomExpress,WH00012
SHP00554,ORD00554,2024-04-22,2024-04-23,Standard,EcomExpress,WH00002
SHP00555,ORD00555,2024-03-08,2024-03-14,Air,Delhivery,WH00005
SHP00556,ORD00556,2024-03-02,2024-03-02,Express,IndiaPost,WH00009
SHP00557,ORD00557,2024-02-06,2024-02-10,Standard,Delhivery,WH00010
SHP00558,ORD00558,2024-03-09,2024-03-09,Road,EcomExpress,WH00010
SHP00559,ORD00559,2024-01-03,2024-01-03,Standard,Delhivery,WH00006
SHP00560,ORD00560,2024-05-17,2024-05-21,Standard,Delhivery,WH00003
SHP00561,ORD00561,2024-05-04,2024-05-07,Express,EcomExpress,WH00005
SHP00562,ORD00562,2024-02-14,2024-02-17,Standard,Delhivery,WH00012
SHP00563,ORD00563,2024-01-10,2024-01-13,Express,Delhivery,WH00007
SHP00564,ORD00564,2024-03-26,2024-03-31,Air,IndiaPost,WH00006
SHP00565,ORD00565,2024-01-14,2024-01-20,Air,Delhivery,WH00009
SHP00566,ORD00566,2024-03-24,2024-03-27,Air,EcomExpress,WH00009
SHP00567,ORD00567,2024-04-13,2024-04-14,Express,IndiaPost,WH00001
SHP00568,ORD00568,2024-04-11,2024-04-18,Standard,EcomExpress,WH00003
SHP00569,ORD00569,2024-03-07,2024-03-09,Standard,BlueDart,WH00009
SHP00570,ORD00570,2024-02-08,2024-02-12,Express,EcomExpress,WH00003
SHP00571,ORD00571,2024-03-14,2024-03-18,Road,Delhivery,WH00012
SHP00572,ORD00572,2024-02-03,2024-02-03,Express,EcomExpress,WH00002
SHP00573,ORD00573,2024-02-12,2024-02-13,Express,EcomExpress,WH00010
SHP00574,ORD00574,2024-03-13,2024-03-13,Express,EcomExpress,WH00007
SHP00575,ORD00575,2024-04-08,2024-04-08,Road,EcomExpress,WH00008
SHP00576,ORD00576,2024-01-28,2024-01-29,Air,IndiaPost,WH00012
SHP00577,ORD00577,2024-01-10,2024-01-10,Air,EcomExpress,WH00004
SHP00578,ORD00578,2024-03-25,2024-03-30,Road,Delhivery,WH00003
SHP00579,ORD00579,2024-02-12,2024-02-13,Express,EcomExpress,WH00005
SHP00580,ORD00580,2024-01-22,2024-01-28,Express,Delhivery,WH00005
SHP00581,ORD00581,2024-05-01,2024-05-06,Air,BlueDart,WH00006
SHP00582,ORD00582,2024-01-18,2024-01-20,Express,EcomExpress,WH00010
SHP00583,ORD00583,2024-04-28,2024-04-27,Standard,EcomExpress,WH00003
SHP00584,ORD00584,2024-04-12,2024-04-13,Standard,BlueDart,WH00007
SHP00585,ORD00585,2024-03-09,2024-03-13,Air,BlueDart,WH00002
SHP00586,ORD00586,2024-05-23,2024-05-29,Road,BlueDart,WH00008
SHP00587,ORD00587,2024-02-08,2024-02-09,Air,BlueDart,WH00009
SHP00588,ORD00588,2024-03-25,2024-03-27,Road,BlueDart,WH00009
SHP00589,ORD00589,2024-01-22,2024-01-25,Road,EcomExpress,WH00012
SHP00590,ORD00590,2024-03-05,2024-03-06,Express,BlueDart,WH00005
SHP00591,ORD00591,2024-03-22,2024-03-28,Standard,IndiaPost,WH00001
SHP00592,ORD00592,2024-04-08,2024-04-09,Air,Delhivery,WH00010
SHP00593,ORD00593,2024-04-28,2024-04-29,Road,EcomExpress,WH00007
SHP00594,ORD00594,2024-05-04,2024-05-08,Standard,BlueDart,WH00009
SHP00595,ORD00595,2024-03-01,2024-03-04,Air,EcomExpress,WH00001
SHP00596,ORD00596,2024-02-06,2024-02-09,Express,Delhivery,WH00006
SHP00597,ORD00597,2024-04-05,2024-04-10,Standard,BlueDart,WH00011
SHP00598,ORD00598,2024-04-10,2024-04-15,Air,Delhivery,WH00006
SHP00599,ORD00599,2024-03-08,2024-03-10,Air,IndiaPost,WH00012
SHP00600,ORD00600,2024-05-28,2024-05-27,Road,EcomExpress,WH00006
SHP00601,ORD00601,2024-01-08,2024-01-07,Express,Delhivery,WH00005
SHP00602,ORD00602,2024-05-10,2024-05-11,Road,IndiaPost,WH00005
SHP00603,ORD00603,2024-03-07,2024-03-11,Standard,Delhivery,WH00006
SHP00604,ORD00604,2024-05-21,2024-05-28,Road,BlueDart,WH00001
SHP00605,ORD00605,2024-04-01,2024-04-04,Express,Delhivery,WH00008
SHP00606,ORD00606,2024-03-01,2024-03-02,Express,Delhivery,WH00009
SHP00607,ORD00607,2024-05-26,2024-05-30,Express,EcomExpress,WH00006
SHP00608,ORD00608,2024-02-09,2024-02-12,Express,IndiaPost,WH00008
SHP00609,ORD00609,2024-01-21,2024-01-21,Road,IndiaPost,WH00007
SHP00610,ORD00610,2024-02-12,2024-02-12,Air,BlueDart,WH00001
SHP00611,ORD00611,2024-01-06,2024-01-07,Air,IndiaPost,WH00011
SHP00612,ORD00612,2024-02-06,2024-02-10,Express,Delhivery,WH00008
SHP00613,ORD00613,2024-02-26,2024-03-03,Standard,EcomExpress,WH00009
SHP00614,ORD00614,2024-05-27,2024-05-26,Express,BlueDart,WH00007
SHP00615,ORD00615,2024-02-27,2024-03-02,Standard,EcomExpress,WH00009
SHP00616,ORD00616,2024-03-16,2024-03-21,Express,EcomExpress,WH00006
SHP00617,ORD00617,2024-02-07,2024-02-10,Standard,Delhivery,WH00012
SHP00618,ORD00618,2024-02-03,2024-02-04,Road,Delhivery,WH00010
SHP00619,ORD00619,2024-04-30,2024-05-06,Road,BlueDart,WH00010
SHP00620,ORD00620,2024-01-07,2024-01-12,Express,EcomExpress,WH00012
SHP00621,ORD00621,2024-01-16,2024-01-19,Express,IndiaPost,WH00002
SHP00622,ORD00622,2024-04-08,2024-04-12,Standard,BlueDart,WH00006
SHP00623,ORD00623,2024-04-23,2024-04-24,Air,Delhivery,WH00011
SHP00624,ORD00624,2024-02-21,2024-02-21,Express,IndiaPost,WH00007
SHP00625,ORD00625,2024-03-01,2024-02-29,Express,IndiaPost,WH00011
SHP00626,ORD00626,2024-02-21,2024-02-25,Standard,EcomExpress,WH00012
SHP00627,ORD00627,2024-04-30,2024-05-03,Standard,BlueDart,WH00006
SHP00628,ORD00628,2024-02-11,2024-02-13,Air,IndiaPost,WH00012
SHP00629,ORD00629,2024-05-01,2024-05-06,Standard,EcomExpress,WH00007
SHP00630,ORD00630,2024-03-02,2024-03-03,Express,Delhivery,WH00008
SHP00631,ORD00631,2024-04-09,2024-04-13,Express,Delhivery,WH00009
SHP00632,ORD00632,2024-04-11,2024-04-16,Express,EcomExpress,WH00006
SHP00633,ORD00633,2024-03-10,2024-03-10,Road,IndiaPost,WH00012
SHP00634,ORD00634,2024-01-10,2024-01-12,Air,EcomExpress,WH00006
SHP00635,ORD00635,2024-04-27,2024-04-30,Express,Delhivery,WH00003
SHP00636,ORD00636,2024-03-19,2024-03-26,Air,EcomExpress,WH00008
SHP00637,ORD00637,2024-04-15,2024-04-20,Express,Delhivery,WH00007
SHP00638,ORD00638,2024-01-25,2024-01-26,Express,EcomExpress,WH00011
SHP00639,ORD00639,2024-02-27,2024-03-03,Standard,IndiaPost,WH00004
SHP00640,ORD00640,2024-02-04,2024-02-04,Standard,Delhivery,WH00009
SHP00641,ORD00641,2024-02-10,2024-02-14,Express,BlueDart,WH00007
SHP00642,ORD00642,2024-02-14,2024-02-17,Road,IndiaPost,WH00003
SHP00643,ORD00643,2024-04-28,2024-04-27,Express,Delhivery,WH00012
SHP00644,ORD00644,2024-02-05,2024-02-08,Express,Delhivery,WH00001
SHP00645,ORD00645,2024-01-18,2024-01-20,Standard,IndiaPost,WH00007
SHP00646,ORD00646,2024-03-19,2024-03-22,Road,Delhivery,WH00006
SHP00647,ORD00647,2024-03-23,2024-03-29,Air,IndiaPost,WH00007
SHP00648,ORD00648,2024-01-11,2024-01-13,Express,BlueDart,WH00003
SHP00649,ORD00649,2024-05-07,2024-05-08,Air,BlueDart,WH00005
SHP00650,ORD00650,2024-02-05,2024-02-07,Road,IndiaPost,WH00003
SHP00651,ORD00651,2024-03-27,2024-03-31,Road,Delhivery,WH00007
SHP00652,ORD00652,2024-05-19,2024-05-19,Express,EcomExpress,WH00009
SHP00653,ORD00653,2024-02-01,2024-02-02,Express,IndiaPost,WH00011
SHP00654,ORD00654,2024-01-16,2024-01-15,Express,BlueDart,WH00003
SHP00655,ORD00655,2024-01-07,2024-01-12,Air,BlueDart,WH00010
SHP00656,ORD00656,2024-04-15,2024-04-17,Air,BlueDart,WH00004
SHP00657,ORD00657,2024-03-16,2024-03-17,Road,IndiaPost,WH00004
SHP00658,ORD00658,2024-04-26,2024-04-29,Standard,EcomExpress,WH00003
SHP00659,ORD00659,2024-02-09,2024-02-09,Express,Delhivery,WH00003
SHP00660,ORD00660,2024-02-08,2024-02-12,Air,BlueDart,WH00008
SHP00661,ORD00661,2024-02-14,2024-02-17,Express,Delhivery,WH00003
SHP00662,ORD00662,2024-02-09,2024-02-13,Express,EcomExpress,WH00005
SHP00663,ORD00663,2024-01-10,2024-01-09,Road,Delhivery,WH00009
SHP00664,ORD00664,2024-01-23,2024-01-25,Standard,IndiaPost,WH00001
SHP00665,ORD00665,2024-02-22,2024-02-23,Air,IndiaPost,WH00002
SHP00666,ORD00666,2024-03-08,2024-03-10,Express,EcomExpress,WH00011
SHP00667,ORD00667,2024-05-17,2024-05-16,Air,EcomExpress,WH00002
SHP00668,ORD00668,2024-03-01,2024-03-03,Express,IndiaPost,WH00011
SHP00669,ORD00669,2024-05-12,2024-05-14,Express,EcomExpress,WH00012
SHP00670,ORD00670,2024-04-09,2024-04-10,Air,IndiaPost,WH00006
SHP00671,ORD00671,2024-04-27,2024-05-02,Air,BlueDart,WH00006
SHP00672,ORD00672,2024-02-17,2024-02-19,Road,IndiaPost,WH00012
SHP00673,ORD00673,2024-02-07,2024-02-11,Air,Delhivery,WH00002
SHP00674,ORD00674,2024-05-12,2024-05-12,Express,IndiaPost,WH00008
SHP00675,ORD00675,2024-04-17,2024-04-18,Standard,Delhivery,WH00008
SHP00676,ORD00676,2024-02-08,2024-02-11,Express,BlueDart,WH00005
SHP00677,ORD00677,2024-01-23,2024-01-28,Express,EcomExpress,WH00004
SHP00678,ORD00678,2024-01-04,2024-01-09,Standard,Delhivery,WH00012
SHP00679,ORD00679,2024-04-28,2024-04-28,Road,EcomExpress,WH00007
SHP00680,ORD00680,2024-02-25,2024-02-25,Road,IndiaPost,WH00008
SHP00681,ORD00681,2024-05-18,2024-05-18,Standard,Delhivery,WH00004
SHP00682,ORD00682,2024-02-29,2024-03-01,Road,BlueDart,WH00002
SHP00683,ORD00683,2024-04-05,2024-04-10,Express,EcomExpress,WH00001
