Shipment_ID,Shipping_Cost,Fuel_Cost,Handling_Cost,Total_Cost
SHP00603,429.06,53.75,83.46,566.27
SHP00604,362.97,34.22,36.86,434.05000000000007
SHP00605,421.23,156.23,86.56,664.02
SHP00606,113.55,184.2,108.32,406.07
SHP00607,357.39,72.4,63.61,493.4
SHP00608,448.23,166.0,98.45,712.6800000000001
SHP00609,501.74,62.83,54.13,618.7
SHP00610,125.2,65.51,134.81,325.52
SHP00611,388.25,241.88,62.92,693.05
SHP00612,138.04,182.75,55.47,376.26
SHP00613,418.52,96.43,80.22,595.1700000000001
SHP00614,237.07,56.72,96.75,390.53999999999996
SHP00615,473.36,164.06,28.66,666.08
SHP00616,559.26,81.42,145.35,786.03
SHP00617,351.65,138.02,148.51,638.18
SHP00618,236.55,139.98,97.44,473.96999999999997
SHP00619,401.78,40.45,148.89,591.1199999999999
SHP00620,141.88,214.29,76.85,433.02
SHP00621,273.96,195.89,126.85,596.6999999999999
SHP00622,380.8,172.97,147.0,700.77
SHP00623,514.52,231.96,112.74,859.22
SHP00624,242.57,231.64,131.64,605.8499999999999
SHP00625,92.22,213.48,111.72,417.41999999999996
SHP00626,307.56,209.56,72.71,589.83
SHP00627,311.42,91.65,133.92,536.99
SHP00628,95.55,211.54,25.55,332.64
SHP00629,428.56,214.83,133.14,776.53
SHP00630,167.83,164.88,30.2,362.91
SHP00631,326.84,239.02,41.78,607.64
SHP00632,479.98,142.55,39.85,662.38
SHP00633,424.05,229.54,110.8,764.39
SHP00634,310.63,143.68,74.02,528.33
SHP00635,299.61,34.61,118.74,452.96000000000004
SHP00636,312.06,120.59,34.8,467.45
SHP00637,523.74,198.63,25.71,748.08
SHP00638,349.98,202.19,136.61,688.7800000000001
SHP00639,525.98,80.55,47.63,654.16
SHP00640,109.44,165.8,60.55,335.79
SHP00641,156.67,103.45,56.04,316.16
SHP00642,210.87,219.81,146.74,577.4200000000001
SHP00643,555.07,215.55,63.47,834.0900000000001
SHP00644,418.01,98.05,79.49,595.55
SHP00645,521.22,217.25,149.22,887.69
SHP00646,81.36,239.68,113.93,434.97
SHP00647,323.75,36.29,24.29,384.33000000000004
SHP00648,387.43,100.77,102.74,590.9399999999999
SHP00649,354.78,249.04,66.93,670.75
SHP00650,105.65,170.95,80.08,356.68
SHP00651,309.59,232.97,36.2,578.76
SHP00652,376.37,60.73,115.97,553.07
SHP00653,476.78,48.86,36.86,562.5
SHP00654,390.97,155.82,74.85,621.64
SHP00655,285.45,123.43,38.47,447.35
SHP00656,480.31,132.7,149.04,762.05
SHP00657,584.43,35.73,137.96,758.12
SHP00658,367.02,32.68,133.52,533.22
SHP00659,473.69,97.56,77.65,648.9
SHP00660,496.63,70.69,97.39,664.7099999999999
SHP00661,282.93,123.8,44.36,451.09000000000003
SHP00662,258.47,228.99,32.14,519.6
SHP00663,524.84,109.6,49.47,683.9100000000001
SHP00664,565.53,191.11,53.98,810.62
SHP00665,327.79,81.38,36.04,445.21000000000004
SHP00666,352.69,117.62,144.27,614.58
SHP00667,586.8,157.03,98.28,842.1099999999999
SHP00668,284.61,141.61,84.34,510.56000000000006
SHP00669,148.17,114.65,72.78,335.6
SHP00670,210.17,88.35,81.46,379.97999999999996
SHP00671,399.16,173.19,139.03,711.38
SHP00672,488.91,145.06,80.68,714.6500000000001
SHP00673,383.55,215.2,83.29,682.04
SHP00674,134.26,93.4,44.53,272.19
SHP00675,396.79,98.81,137.92,633.52
SHP00676,446.28,122.06,66.67,635.0099999999999
SHP00677,107.06,66.46,66.48,240.0
SHP00678,521.06,109.27,86.57,716.8999999999999
SHP00679,357.82,93.89,67.66,519.37
SHP00680,515.83,243.55,148.85,908.2300000000001
SHP00681,530.92,45.18,109.45,685.55
SHP00682,593.06,100.24,107.01,800.31
SHP00683,92.28,32.47,61.76,186.51
SHP00684,274.62,82.43,139.23,496.28
SHP00685,286.82,233.66,50.6,571.08
SHP00686,203.35,249.17,102.46,554.98
SHP00687,598.42,72.51,129.43,800.3599999999999
SHP00688,597.85,55.58,139.42,792.85
SHP00689,575.27,121.74,27.6,724.61
SHP00690,104.24,141.96,66.67,312.87
SHP00691,543.75,79.44,32.87,656.0600000000001
SHP00692,263.67,89.63,45.53,398.83000000000004
SHP00693,99.77,199.07,100.1,398.93999999999994
SHP00694,553.58,223.93,76.18,853.69
SHP00695,252.54,234.92,92.11,579.5699999999999
SHP00696,369.84,245.74,74.22,689.8
SHP00697,264.42,200.41,148.9,613.73
SHP00698,366.94,192.62,39.51,599.0699999999999
SHP00699,463.92,74.72,132.61,671.25
SHP00700,106.52,111.85,45.57,263.94
SHP00701,124.58,85.63,68.22,278.42999999999995
SHP00702,248.95,87.74,144.33,481.02
SHP00703,598.79,232.82,133.24,964.8499999999999
SHP00704,410.08,219.33,136.07,765.48
SHP00705,547.74,249.9,94.56,892.2
SHP00706,266.03,203.75,146.02,615.8
SHP00707,324.52,184.35,37.91,546.78
SHP00708,179.76,90.83,110.21,380.79999999999995
SHP00709,262.38,233.85,108.19,604.4200000000001
SHP00710,506.58,52.03,68.03,626.64
SHP00711,345.85,115.9,26.31,488.06
SHP00712,494.01,209.66,66.49,770.16
SHP00713,213.21,99.03,89.03,401.27
SHP00714,243.58,193.74,48.16,485.48
SHP00715,450.22,129.65,21.79,601.66
SHP00716,357.49,132.32,25.61,515.42
SHP00717,208.23,85.41,137.58,431.22
SHP00718,452.78,36.74,37.27,526.79
SHP00719,442.93,118.55,21.23,582.71
SHP00720,383.53,234.79,27.28,645.5999999999999
SHP00721,488.43,51.2,116.63,656.26
SHP00722,157.83,42.14,89.37,289.34000000000003
SHP00723,541.6,144.52,70.27,756.39
SHP00724,328.69,125.51,88.64,542.84
SHP00725,301.2,92.81,40.78,434.78999999999996
SHP00726,267.62,156.66,23.35,447.63
SHP00727,403.67,180.67,31.14,615.48
SHP00728,132.6,180.9,116.06,429.56
SHP00729,342.88,110.81,132.67,586.36
SHP00730,540.54,212.97,34.59,788.1
SHP00731,230.38,67.24,79.41,377.03
SHP00732,435.32,79.03,21.37,535.72
SHP00733,137.66,179.72,51.82,369.2
SHP00734,279.51,119.71,86.31,485.53
SHP00735,502.1,109.5,120.61,732.21
SHP00736,170.32,198.27,135.83,504.4200000000001
SHP00737,492.91,156.01,92.84,741.7600000000001
SHP00738,103.36,123.62,148.11,375.09000000000003
SHP00739,534.14,241.6,115.51,891.25
SHP00740,402.6,31.11,50.61,484.32000000000005
SHP00741,520.34,41.7,78.93,640.97
SHP00742,205.19,184.27,31.09,420.55
SHP00743,599.48,51.18,38.25,688.91
SHP00744,268.21,61.11,22.02,351.34
SHP00745,348.84,173.44,63.22,585.5
SHP00746,239.84,193.08,32.72,465.64
SHP00747,462.99,42.43,20.69,526.11
SHP00748,424.86,208.19,115.52,748.5699999999999
SHP00749,110.53,104.2,88.95,303.68
SHP00750,277.62,240.67,136.09,654.38
SHP00751,422.5,214.04,139.41,775.9499999999999
SHP00752,347.42,210.27,83.72,641.4100000000001
SHP00753,488.36,151.65,95.31,735.3199999999999
SHP00754,357.81,143.37,32.69,533.87
SHP00755,128.28,88.38,121.47,338.13
SHP00756,338.26,46.9,57.25,442.40999999999997
SHP00757,438.62,236.04,67.96,742.62
SHP00758,217.53,128.93,102.55,449.01000000000005
SHP00759,566.7,170.09,146.24,883.0300000000001
SHP00760,232.1,196.55,63.86,492.51
SHP00761,207.01,94.62,133.53,435.15999999999997
SHP00762,307.63,219.16,81.97,608.76
SHP00763,289.1,205.71,135.24,630.0500000000001
SHP00764,192.52,178.39,54.39,425.29999999999995
SHP00765,510.7,123.61,56.01,690.3199999999999
SHP00766,484.52,54.42,58.95,597.89
SHP00767,96.05,247.71,112.75,456.51
SHP00768,474.66,102.53,23.17,600.36
SHP00769,167.84,139.91,46.32,354.07
SHP00770,316.57,83.38,101.67,501.62
SHP00771,437.36,185.91,39.19,662.46
SHP00772,558.28,31.42,90.06,679.76
SHP00773,142.92,229.87,124.44,497.22999999999996
SHP00774,567.3,77.33,66.67,711.3
SHP00775,126.65,32.88,149.72,309.25
SHP00776,261.62,208.64,23.66,493.92
SHP00777,268.85,125.34,110.14,504.33000000000004
SHP00778,590.13,60.51,78.44,729.0799999999999
SHP00779,560.05,152.19,86.37,798.61
SHP00780,550.96,92.83,45.11,688.9000000000001
SHP00781,572.78,200.65,141.73,915.16
SHP00782,595.94,230.07,102.02,928.03
SHP00783,474.41,71.12,92.98,638.51
SHP00784,122.9,227.8,94.14,444.84000000000003
SHP00785,84.58,246.77,104.84,436.19000000000005
SHP00786,292.18,179.04,67.3,538.52
SHP00787,433.29,157.48,73.85,664.62
SHP00788,144.61,120.83,24.59,290.03
SHP00789,375.25,110.64,89.9,575.79
SHP00790,542.24,106.04,39.65,687.93
SHP00791,371.03,169.72,36.67,577.42
SHP00792,479.0,172.33,104.66,755.99
SHP00793,81.56,149.09,104.57,335.22
SHP00794,373.79,175.43,141.84,691.0600000000001
SHP00795,138.7,153.81,48.81,341.32
SHP00796,159.26,180.83,62.17,402.26000000000005
SHP00797,341.46,165.18,139.4,646.04
SHP00798,272.48,186.49,56.89,515.86
SHP00799,428.93,115.55,59.56,604.04
SHP00800,107.27,214.69,129.49,451.45
SHP00801,533.28,171.66,136.42,841.3599999999999
SHP00802,532.69,246.01,40.82,819.5200000000001
SHP00803,446.05,33.25,22.06,501.36
SHP00804,461.45,145.35,38.89,645.6899999999999
SHP00805,524.57,186.84,120.91,832.32
SHP00806,323.13,201.65,63.2,587.98
SHP00807,583.02,130.3,80.54,793.8599999999999
SHP00808,237.93,197.17,30.57,465.67
SHP00809,554.02,148.99,129.31,832.3199999999999
SHP00810,210.08,127.61,109.62,447.31
SHP00811,105.09,182.98,64.05,352.12
SHP00812,315.85,46.45,66.79,429.09000000000003
SHP00813,380.78,82.62,65.25,528.65
SHP00814,577.98,38.51,53.81,670.3
SHP00815,532.37,109.16,128.48,770.01
SHP00816,209.76,62.99,76.9,349.65
SHP00817,355.6,36.36,140.9,532.86
SHP00818,159.43,199.79,146.89,506.11
SHP00819,446.08,115.11,120.05,681.2399999999999
SHP00820,595.12,156.49,97.2,848.8100000000001
SHP00821,556.01,137.69,147.43,841.1300000000001
SHP00822,579.2,54.81,60.01,694.02
SHP00823,460.75,233.5,136.51,830.76
SHP00824,524.15,63.97,40.98,629.1
SHP00825,556.74,214.74,29.46,800.94
SHP00826,343.08,33.24,90.92,467.24
SHP00827,551.06,110.79,100.62,762.4699999999999
SHP00828,137.82,91.14,51.71,280.66999999999996
SHP00829,560.81,84.92,50.66,696.3899999999999
SHP00830,590.68,107.9,122.08,820.66
SHP00831,396.68,137.22,62.37,596.27
SHP00832,183.77,182.01,33.07,398.84999999999997
SHP00833,566.5,193.45,139.4,899.35
SHP00834,412.44,83.02,77.95,573.41
SHP00835,359.52,116.58,147.44,623.54
SHP00836,98.73,54.9,91.81,245.44
SHP00837,457.78,95.7,111.43,664.9100000000001
SHP00838,145.3,215.5,128.59,489.39
SHP00839,530.55,223.43,39.27,793.25
SHP00840,291.92,49.04,134.85,475.81000000000006
SHP00841,117.12,161.58,113.76,392.46000000000004
SHP00842,428.83,133.67,144.88,707.38
SHP00843,128.95,190.19,110.61,429.75
SHP00844,209.83,37.09,122.97,369.89
SHP00845,367.11,103.01,33.29,503.41
SHP00846,579.22,144.8,122.96,846.98
SHP00847,187.34,228.47,40.33,456.14
SHP00848,369.47,72.32,123.4,565.19
SHP00849,538.92,41.29,80.59,660.8
SHP00850,551.53,79.71,122.83,754.07
SHP00851,86.63,202.9,97.1,386.63
SHP00852,550.5,186.05,75.31,811.8599999999999
SHP00853,486.62,122.62,92.09,701.33
SHP00854,135.35,94.49,29.71,259.54999999999995
SHP00855,284.57,184.68,96.9,566.15
SHP00856,562.2,33.46,138.13,733.7900000000001
SHP00857,396.02,249.5,70.23,715.75
SHP00858,489.91,135.58,90.81,716.3
SHP00859,522.15,202.46,57.76,782.37
SHP00860,503.43,221.23,61.13,785.79
SHP00861,322.68,152.11,79.84,554.63
SHP00862,211.47,91.81,123.06,426.34
SHP00863,85.03,164.84,109.07,358.94
SHP00864,128.29,113.87,39.23,281.39
SHP00865,530.01,78.14,100.55,708.6999999999999
SHP00866,346.86,45.72,48.22,440.80000000000007
SHP00867,358.6,31.77,30.19,420.56
SHP00868,524.14,137.58,27.64,689.36
SHP00869,409.88,135.06,42.07,587.0100000000001
SHP00870,268.3,220.39,118.03,606.72
SHP00871,495.48,141.14,55.77,692.39
SHP00872,327.77,203.48,110.04,641.29
SHP00873,145.93,133.4,35.85,315.18000000000006
SHP00874,327.5,45.61,134.75,507.86
SHP00875,111.13,33.06,73.14,217.32999999999998
SHP00876,220.17,231.3,83.52,534.99
SHP00877,128.17,162.47,135.41,426.04999999999995
SHP00878,109.4,121.37,135.19,365.96000000000004
SHP00879,124.28,132.34,29.76,286.38
SHP00880,443.32,83.37,62.78,589.47
SHP00881,540.36,63.61,30.26,634.23
SHP00882,130.96,46.89,74.38,252.23000000000002
SHP00883,581.49,199.93,108.72,890.1400000000001
SHP00884,298.51,68.5,139.42,506.42999999999995
SHP00885,204.39,67.54,132.15,404.08000000000004
SHP00886,542.37,47.1,118.82,708.29
SHP00887,412.47,215.47,131.84,759.7800000000001
SHP00888,123.62,130.78,131.05,385.45000000000005
SHP00889,313.82,247.05,146.77,707.64
SHP00890,369.4,119.17,55.17,543.74
SHP00891,298.56,186.6,141.52,626.68
SHP00892,349.55,52.72,57.51,459.78
SHP00893,120.42,30.36,49.35,200.13
SHP00894,222.9,85.74,130.11,438.75
SHP00895,193.04,227.8,104.45,525.2900000000001
SHP00896,495.4,72.1,62.28,629.78
SHP00897,596.23,59.4,134.53,790.16
SHP00898,550.03,153.65,107.72,811.4
SHP00899,526.78,119.34,71.49,717.61
SHP00900,176.36,218.39,120.97,515.72
SHP00901,530.85,37.59,55.82,624.2600000000001
SHP00902,478.91,187.9,133.42,800.23
SHP00903,98.1,155.25,98.84,352.19
SHP00904,336.83,77.46,104.32,518.6099999999999
SHP00905,301.82,68.53,30.64,400.99
SHP00906,267.02,130.6,135.2,532.8199999999999
SHP00907,501.1,205.55,108.5,815.1500000000001
SHP00908,442.46,231.78,86.55,760.79
SHP00909,165.08,78.1,88.36,331.54
SHP00910,142.91,219.06,133.58,495.55000000000007
SHP00911,84.78,52.16,68.04,204.98000000000002
SHP00912,278.47,154.75,96.17,529.39
SHP00913,313.87,187.49,124.13,625.49
SHP00914,106.67,207.25,70.2,384.12
SHP00915,129.89,171.44,140.96,442.28999999999996
SHP00916,239.39,78.86,75.74,393.99
SHP00917,418.0,92.24,90.04,600.28
SHP00918,154.16,71.88,36.17,262.21
SHP00919,131.88,154.5,129.74,416.12
SHP00920,371.15,224.62,149.56,745.3299999999999
SHP00921,424.83,62.7,128.28,615.81
SHP00922,589.87,103.48,40.56,733.9100000000001
SHP00923,292.99,139.9,71.52,504.40999999999997
SHP00924,352.67,224.04,32.85,609.5600000000001
SHP00925,582.31,82.19,87.21,751.71
SHP00926,206.98,68.55,92.13,367.65999999999997
SHP00927,577.41,62.1,65.35,704.86
SHP00928,276.97,37.88,35.81,350.66
SHP00929,149.01,34.26,117.37,300.64
SHP00930,471.71,216.6,83.9,772.2099999999999
SHP00931,373.91,193.47,81.32,648.7
SHP00932,580.38,132.14,43.97,756.49
SHP00933,208.9,235.53,37.7,482.13
SHP00934,520.16,220.63,93.21,834.0
SHP00935,521.44,40.15,24.3,585.89
SHP00936,266.34,117.3,70.28,453.91999999999996
SHP00937,180.98,235.78,31.01,447.77
SHP00938,559.25,85.69,129.17,774.11
SHP00939,460.61,115.71,89.49,665.8100000000001
SHP00940,492.5,154.5,52.36,699.36
SHP00941,408.73,230.87,112.84,752.44
SHP00942,80.26,165.73,25.78,271.77
SHP00943,90.9,55.46,29.76,176.12
SHP00944,418.34,167.04,101.39,686.77
SHP00945,292.24,214.5,24.11,530.85
SHP00946,284.85,141.01,71.71,497.57
SHP00947,382.28,144.06,145.26,671.5999999999999
SHP00948,433.92,86.11,106.62,626.65
SHP00949,582.07,48.77,132.57,763.4100000000001
SHP00950,508.45,49.46,32.02,589.93
SHP00951,559.35,51.34,147.53,758.22
SHP00952,580.39,43.34,102.24,725.97
SHP00953,190.43,135.92,32.45,358.8
SHP00954,469.75,140.86,93.07,703.6800000000001
SHP00955,127.57,152.75,81.09,361.40999999999997
SHP00956,451.55,97.74,122.08,671.37
SHP00957,383.22,77.89,117.52,578.63
SHP00958,197.5,243.86,136.53,577.89
SHP00959,545.39,118.59,110.27,774.25
SHP00960,540.93,55.54,126.62,723.0899999999999
SHP00961,167.17,38.15,113.91,319.23
SHP00962,476.16,138.61,51.02,665.79
SHP00963,551.42,104.29,25.94,681.65
SHP00964,80.04,52.29,135.85,268.18
SHP00965,521.24,136.27,58.15,715.66
SHP00966,346.58,147.09,28.85,522.52
SHP00967,227.76,80.76,110.91,419.42999999999995
SHP00968,138.55,161.85,94.33,394.72999999999996
SHP00969,366.38,97.55,23.83,487.76
SHP00970,504.71,239.69,81.64,826.04
SHP00971,235.59,85.93,113.81,435.33
SHP00972,174.4,76.0,91.93,342.33000000000004
SHP00973,242.26,178.79,123.39,544.4399999999999
SHP00974,96.64,170.74,32.12,299.5
SHP00975,270.43,82.34,148.44,501.21
SHP00976,542.71,223.71,21.82,788.2400000000001
SHP00977,562.86,123.88,110.63,797.37
SHP00978,361.19,248.27,22.32,631.7800000000001
SHP00979,155.27,205.31,143.39,503.97
SHP00980,268.78,103.34,90.4,462.52
SHP00981,546.76,57.72,39.24,643.72
SHP00982,555.28,241.39,26.17,822.8399999999999
SHP00983,157.96,70.96,116.5,345.42
SHP00984,178.96,33.45,37.6,250.01000000000002
SHP00985,166.84,181.84,41.32,390.0
SHP00986,460.02,73.82,41.17,575.0099999999999
SHP00987,237.87,84.58,29.87,352.32
SHP00988,496.1,203.61,130.24,829.95
SHP00989,588.17,159.43,144.33,891.93
SHP00990,329.18,234.22,95.19,658.5899999999999
SHP00991,331.59,55.57,108.83,495.98999999999995
SHP00992,216.55,150.71,49.21,416.46999999999997
SHP00993,240.02,34.71,79.62,354.35
SHP00994,141.41,193.3,71.13,405.84000000000003
SHP00995,250.69,233.46,33.13,517.28
SHP00996,593.1,211.33,27.89,832.32
SHP00997,467.39,145.85,128.12,741.36
SHP00998,255.88,86.45,90.87,433.2
SHP00999,109.92,245.95,83.47,439.34000000000003
SHP01000,407.41,109.79,33.21,550.4100000000001
SHP01001,535.59,203.23,131.65,870.47
SHP01002,186.29,50.61,116.91,353.80999999999995
SHP01003,168.61,75.04,83.24,326.89000000000004
SHP01004,192.23,160.39,75.05,427.67
SHP01005,381.28,34.53,47.86,463.66999999999996
SHP01006,359.11,239.5,124.57,723.1800000000001
SHP01007,160.95,186.76,93.28,440.99
SHP01008,326.66,211.36,100.72,638.74
SHP01009,169.04,116.63,86.96,372.62999999999994
SHP01010,474.91,235.17,97.32,807.4000000000001
SHP01011,161.76,129.0,70.21,360.96999999999997
SHP01012,570.79,139.77,98.95,809.51
SHP01013,273.2,206.13,36.13,515.46
SHP01014,562.52,223.32,43.92,829.7599999999999
SHP01015,243.78,241.57,123.02,608.37
SHP01016,496.69,163.45,132.3,792.44
SHP01017,403.4,146.9,74.16,624.4599999999999
SHP01018,595.41,47.43,126.61,769.4499999999999
SHP01019,403.87,71.94,129.82,605.63
SHP01020,254.68,139.89,57.37,451.94
SHP01021,317.44,92.83,131.63,541.9
SHP01022,361.52,160.88,145.66,668.06
SHP01023,397.91,81.79,28.66,508.36000000000007
SHP01024,370.92,169.42,121.14,661.48
SHP01025,577.4,149.78,33.96,761.14
SHP01026,158.31,69.93,38.51,266.75
SHP01027,561.36,170.18,96.47,828.01
SHP01028,509.29,123.97,70.24,703.5
SHP01029,98.58,148.93,61.87,309.38
SHP01030,402.7,199.16,89.95,691.8100000000001
SHP01031,141.18,68.6,34.55,244.32999999999998
SHP01032,296.72,69.92,77.22,443.86
SHP01033,228.29,162.41,87.61,478.31
SHP01034,105.91,104.14,31.54,241.59
SHP01035,464.01,83.29,119.48,666.78
SHP01036,539.31,228.23,59.21,826.75
SHP01037,280.3,43.07,38.72,362.09000000000003
SHP01038,571.78,95.23,119.54,786.55
SHP01039,296.0,163.97,106.4,566.37
SHP01040,416.54,161.47,128.25,706.26
SHP01041,557.2,82.22,122.24,761.6600000000001
SHP01042,458.09,98.92,47.35,604.36
SHP01043,402.66,102.98,131.35,636.99
SHP01044,521.17,222.11,78.44,821.72
SHP01045,598.61,135.74,124.41,858.76
SHP01046,144.17,73.41,78.79,296.37
SHP01047,151.69,168.32,93.27,413.28
SHP01048,430.86,85.07,25.4,541.33
SHP01049,358.68,206.34,44.34,609.36
SHP01050,505.76,106.55,138.46,750.77
SHP01051,193.41,78.86,72.23,344.5
SHP01052,594.74,74.09,129.8,798.6300000000001
SHP01053,565.14,115.2,149.5,829.84
SHP01054,429.69,214.37,146.11,790.17
SHP01055,478.4,64.54,148.25,691.1899999999999
SHP01056,254.72,173.49,38.06,466.27000000000004
SHP01057,333.1,234.17,127.66,694.93
SHP01058,144.44,90.0,121.71,356.15
SHP01059,423.19,240.09,90.66,753.9399999999999
SHP01060,502.55,234.6,134.11,871.26
SHP01061,395.33,214.56,78.56,688.45
SHP01062,550.84,182.62,128.98,862.44
SHP01063,90.86,216.19,48.66,355.71000000000004
SHP01064,577.29,85.98,97.27,760.54
SHP01065,305.94,54.92,64.43,425.29
SHP01066,365.97,231.24,103.47,700.6800000000001
SHP01067,229.47,46.99,46.9,323.35999999999996
SHP01068,248.98,33.51,110.1,392.59000000000003
SHP01069,393.83,100.43,59.7,553.96
SHP01070,162.66,207.0,47.08,416.73999999999995
SHP01071,105.29,136.54,30.89,272.71999999999997
SHP01072,247.63,145.92,121.76,515.31
SHP01073,539.21,41.27,106.04,686.52
SHP01074,563.32,231.8,68.41,863.5300000000001
SHP01075,509.39,117.19,25.75,652.3299999999999
SHP01076,575.55,134.58,43.96,754.09
SHP01077,573.69,34.49,25.13,633.3100000000001
SHP01078,564.76,227.17,118.42,910.3499999999999
SHP01079,252.74,247.79,68.07,568.5999999999999
SHP01080,118.57,246.14,30.73,395.44
SHP01081,325.19,103.32,60.57,489.08
SHP01082,571.49,34.33,131.21,737.0300000000001
SHP01083,292.09,249.28,103.01,644.38
SHP01084,251.34,135.79,41.2,428.33
SHP01085,214.86,79.07,90.82,384.75
SHP01086,249.82,177.44,43.74,471.0
SHP01087,115.17,105.03,126.82,347.02
SHP01088,112.02,175.83,33.98,321.83000000000004
SHP01089,346.26,201.2,96.69,644.1500000000001
SHP01090,533.81,35.73,95.81,665.3499999999999
SHP01091,350.99,81.57,124.8,557.36
SHP01092,299.88,104.43,50.52,454.83
SHP01093,404.35,116.13,62.92,583.4
SHP01094,533.61,136.94,141.64,812.1899999999999
SHP01095,412.93,175.81,134.62,723.36
SHP01096,88.85,101.28,142.74,332.87
SHP01097,483.49,207.95,149.01,840.45
SHP01098,81.36,188.41,25.9,295.66999999999996
SHP01099,350.55,158.69,134.47,643.71
SHP01100,404.99,197.54,25.3,627.8299999999999
SHP01101,543.63,106.94,47.84,698.41
SHP01102,416.74,162.08,112.09,690.9100000000001
SHP01103,232.92,200.3,43.05,476.27000000000004
SHP01104,422.76,54.7,37.23,514.6899999999999
SHP01105,95.19,185.4,110.6,391.19000000000005
SHP01106,228.52,145.32,140.2,514.04
SHP01107,338.17,54.09,36.29,428.55
SHP01108,438.7,113.52,21.66,573.88
SHP01109,593.22,182.59,42.4,818.21
SHP01110,511.4,160.2,95.83,767.43
SHP01111,281.41,56.36,146.13,483.90000000000003
SHP01112,476.47,124.25,49.67,650.39
SHP01113,448.09,118.28,94.42,660.79
SHP01114,212.89,244.77,129.18,586.8399999999999
SHP01115,275.56,101.67,108.19,485.42
SHP01116,513.48,130.57,29.66,673.7099999999999
SHP01117,383.11,143.47,101.82,628.4000000000001
SHP01118,112.36,49.94,78.09,240.39000000000001
SHP01119,561.18,109.24,66.31,736.73
SHP01120,228.67,157.31,73.23,459.21000000000004
SHP01121,165.52,119.57,114.73,399.82000000000005
SHP01122,181.92,193.96,46.26,422.14
SHP01123,326.71,181.22,135.42,643.3499999999999
SHP01124,368.08,105.96,52.06,526.0999999999999
SHP01125,228.96,61.11,76.09,366.15999999999997
SHP01126,489.49,198.33,130.17,817.99
SHP01127,483.96,118.7,20.97,623.63
SHP01128,270.08,74.82,78.32,423.21999999999997
SHP01129,154.81,152.09,26.06,332.96
SHP01130,509.12,191.49,36.49,737.1
SHP01131,493.99,114.15,72.76,680.9
SHP01132,84.29,93.21,21.41,198.91
SHP01133,194.73,186.79,86.58,468.09999999999997
SHP01134,592.14,218.24,146.04,956.42
SHP01135,137.1,179.25,25.51,341.86
SHP01136,250.78,170.75,72.82,494.34999999999997
SHP01137,168.45,143.22,92.51,404.17999999999995
SHP01138,159.82,200.11,133.85,493.78
SHP01139,99.87,134.93,91.41,326.21000000000004
SHP01140,293.52,140.39,68.73,502.64
SHP01141,253.1,199.67,57.46,510.22999999999996
SHP01142,259.4,198.38,64.85,522.63
SHP01143,599.16,178.63,36.91,814.6999999999999
SHP01144,335.34,244.74,124.96,705.04
SHP01145,480.81,50.8,71.84,603.45
SHP01146,208.37,69.01,77.61,354.99
SHP01147,424.42,106.69,75.65,606.76
